Order_ID,Order_Date,Year,Month,City,Restaurant_Name,Category,Customer_ID,Quantity,Sales_Amount,Discount,Delivery_Fee,Cost_Amount,Profit,Payment_Mode,Order_Status
ZM109593,2021-02-20,2021,February,Pune,Roll Factory,Burger,C10593,3,1586,76,54,1124,440,Card,Delivered
ZM109594,2023-05-07,2023,May,Hyderabad,South Spice,Pizza,C10594,1,2455,68,25,1536,876,UPI,Delivered
ZM109595,2023-09-25,2023,September,Kolkata,BBQ Nation,Biryani,C10595,5,1445,66,23,1098,304,UPI,Delivered
ZM109596,2023-06-22,2023,June,Delhi,Chinese Wok,Burger,C10596,5,1213,166,44,933,158,Card,Delivered
ZM109597,2026-06-07,2026,June,Bangalore,Biryani House,BBQ,C10597,1,696,129,93,492,168,Cash,Delivered
ZM109598,2021-04-09,2021,April,Mumbai,BBQ Nation,Biryani,C10598,1,2132,122,84,1391,703,UPI,Delivered
ZM109599,2024-03-03,2024,March,Chennai,Chinese Wok,Biryani,C10599,5,1364,128,48,1138,146,Card,Delivered
ZM109600,2021-09-24,2021,September,Hyderabad,Pizza Hub,Pizza,C10600,3,1696,165,71,1330,272,UPI,Delivered
ZM109601,2024-02-19,2024,February,Bangalore,BBQ Nation,South Indian,C10601,3,846,66,69,640,209,Cash,Delivered
ZM109602,2021-08-22,2021,August,Kolkata,Biryani House,Rolls,C10602,3,1385,114,62,1090,243,Card,Delivered
ZM109603,2026-06-16,2026,June,Chennai,Chinese Wok,Rolls,C10603,1,2008,25,52,1473,562,Cash,Delivered
ZM109604,2021-04-18,2021,April,Chennai,South Spice,BBQ,C10604,1,309,50,53,261,51,Cash,Delivered
ZM109605,2020-01-28,2020,January,Mumbai,Biryani House,South Indian,C10605,1,1459,183,95,1234,137,UPI,Cancelled
ZM109606,2023-10-15,2023,October,Kolkata,Burger Point,South Indian,C10606,3,931,167,61,681,144,Cash,Delivered
ZM109607,2020-04-26,2020,April,Pune,BBQ Nation,BBQ,C10607,5,2345,122,77,1629,671,UPI,Delivered
ZM109608,2022-04-15,2022,April,Delhi,Biryani House,Biryani,C10608,5,392,185,46,262,-9,Card,Cancelled
ZM109609,2023-04-08,2023,April,Mumbai,South Spice,South Indian,C10609,1,2424,145,24,1521,782,Cash,Delivered
ZM109610,2025-01-14,2025,January,Bangalore,BBQ Nation,Pizza,C10610,4,1441,33,75,910,573,Cash,Delivered
ZM109611,2023-03-11,2023,March,Chennai,Pizza Hub,Pizza,C10611,2,2050,189,85,1619,327,UPI,Delivered
ZM109612,2023-08-21,2023,August,Mumbai,Chinese Wok,Biryani,C10612,3,920,29,95,649,337,Card,Delivered
ZM109613,2023-05-18,2023,May,Chennai,Roll Factory,BBQ,C10613,2,1555,153,89,1116,375,Card,Cancelled
ZM109614,2020-11-28,2020,November,Kolkata,South Spice,South Indian,C10614,1,355,114,91,218,114,Card,Delivered
ZM109615,2026-02-28,2026,February,Kolkata,Burger Point,BBQ,C10615,3,919,136,96,618,261,Card,Delivered
ZM109616,2024-08-07,2024,August,Delhi,Biryani House,Rolls,C10616,5,1097,49,86,755,379,Cash,Delivered
ZM109617,2022-10-19,2022,October,Bangalore,Roll Factory,Biryani,C10617,4,1072,96,41,766,251,Cash,Cancelled
ZM109618,2023-08-23,2023,August,Chennai,Roll Factory,Chinese,C10618,4,785,188,67,584,80,Cash,Delivered
ZM109619,2020-05-14,2020,May,Delhi,South Spice,Rolls,C10619,5,2310,182,34,1773,389,Card,Cancelled
ZM109620,2024-12-21,2024,December,Bangalore,Burger Point,Biryani,C10620,4,2488,34,72,1671,855,Cash,Delivered
ZM109621,2020-04-29,2020,April,Pune,Burger Point,Rolls,C10621,1,1012,18,67,698,363,UPI,Cancelled
ZM109622,2025-08-04,2025,August,Delhi,BBQ Nation,BBQ,C10622,1,524,5,65,358,226,Card,Delivered
ZM109623,2020-10-15,2020,October,Bangalore,South Spice,South Indian,C10623,4,1864,132,41,1407,366,Card,Delivered
ZM109624,2024-11-08,2024,November,Delhi,Biryani House,BBQ,C10624,1,630,79,75,393,233,Card,Cancelled
ZM109625,2023-05-18,2023,May,Delhi,Chinese Wok,BBQ,C10625,4,369,174,56,228,23,Cash,Delivered
ZM109626,2021-08-13,2021,August,Pune,BBQ Nation,Burger,C10626,2,871,156,62,729,48,Cash,Cancelled
ZM109627,2025-01-02,2025,January,Chennai,Pizza Hub,South Indian,C10627,1,999,52,20,683,284,Card,Delivered
ZM109628,2025-08-23,2025,August,Mumbai,Biryani House,Chinese,C10628,3,2316,189,70,1953,244,Card,Delivered
ZM109629,2024-07-25,2024,July,Hyderabad,Biryani House,Chinese,C10629,1,614,169,69,431,83,Cash,Delivered
ZM109630,2024-08-31,2024,August,Pune,Roll Factory,South Indian,C10630,5,2461,41,85,1517,988,UPI,Cancelled
ZM109631,2025-08-21,2025,August,Chennai,BBQ Nation,Burger,C10631,4,1663,135,40,1265,303,Card,Delivered
ZM109632,2025-02-21,2025,February,Pune,South Spice,Rolls,C10632,3,2302,197,69,1728,446,Card,Delivered
ZM109633,2020-07-17,2020,July,Pune,Burger Point,Biryani,C10633,2,1069,41,72,819,281,UPI,Delivered
ZM109634,2024-07-20,2024,July,Hyderabad,Burger Point,Pizza,C10634,5,1866,137,43,1528,244,UPI,Cancelled
ZM109635,2024-08-16,2024,August,Chennai,Pizza Hub,Biryani,C10635,4,1971,35,36,1258,714,Card,Cancelled
ZM109636,2023-11-22,2023,November,Pune,Roll Factory,BBQ,C10636,4,1398,137,74,1043,292,Card,Cancelled
ZM109637,2023-09-04,2023,September,Kolkata,Burger Point,South Indian,C10637,1,886,172,55,645,124,UPI,Delivered
ZM109638,2020-01-24,2020,January,Bangalore,Chinese Wok,Pizza,C10638,1,1962,60,88,1441,549,UPI,Delivered
ZM109639,2021-01-19,2021,January,Delhi,Chinese Wok,Biryani,C10639,5,1300,191,95,999,205,Cash,Delivered
ZM109640,2022-05-31,2022,May,Hyderabad,Pizza Hub,Biryani,C10640,1,628,81,36,486,97,UPI,Delivered
ZM109641,2021-03-14,2021,March,Pune,BBQ Nation,Biryani,C10641,2,1895,170,69,1414,380,Card,Cancelled
ZM109642,2021-03-09,2021,March,Kolkata,Chinese Wok,South Indian,C10642,2,1840,109,23,1468,286,Cash,Delivered
ZM109643,2026-06-15,2026,June,Bangalore,Biryani House,BBQ,C10643,5,259,141,79,204,-7,Cash,Delivered
ZM109644,2024-09-24,2024,September,Kolkata,Burger Point,Burger,C10644,5,2251,113,98,1391,845,UPI,Delivered
ZM109645,2023-05-30,2023,May,Hyderabad,Pizza Hub,BBQ,C10645,5,1989,4,98,1659,424,UPI,Delivered
ZM109646,2023-01-17,2023,January,Pune,BBQ Nation,BBQ,C10646,2,1707,20,81,1365,403,Card,Delivered
ZM109647,2023-06-27,2023,June,Delhi,South Spice,Burger,C10647,2,245,71,55,151,78,Card,Cancelled
ZM109648,2020-10-14,2020,October,Pune,Chinese Wok,South Indian,C10648,2,749,188,57,493,125,Card,Cancelled
ZM109649,2024-05-23,2024,May,Bangalore,Roll Factory,BBQ,C10649,1,2466,25,96,1696,841,UPI,Delivered
ZM109650,2025-06-16,2025,June,Delhi,Biryani House,Chinese,C10650,5,324,169,72,196,31,Card,Delivered
ZM109651,2020-12-22,2020,December,Hyderabad,Roll Factory,South Indian,C10651,4,2458,188,73,1800,543,Cash,Delivered
ZM109652,2020-08-27,2020,August,Kolkata,Burger Point,South Indian,C10652,4,1217,147,54,767,357,Card,Delivered
ZM109653,2024-02-20,2024,February,Delhi,Chinese Wok,Pizza,C10653,5,1271,49,99,908,413,UPI,Cancelled
ZM109654,2024-04-11,2024,April,Kolkata,Roll Factory,Burger,C10654,5,2058,102,88,1366,678,UPI,Delivered
ZM109655,2024-10-27,2024,October,Chennai,Roll Factory,Chinese,C10655,3,788,145,29,571,101,Card,Delivered
ZM109656,2021-11-16,2021,November,Delhi,BBQ Nation,Pizza,C10656,3,1030,171,88,849,98,Card,Delivered
ZM109657,2022-10-27,2022,October,Bangalore,South Spice,Burger,C10657,3,474,80,67,369,92,UPI,Delivered
ZM109658,2020-10-06,2020,October,Bangalore,Biryani House,Biryani,C10658,3,1506,66,99,1124,415,UPI,Delivered
ZM109659,2022-05-20,2022,May,Delhi,Chinese Wok,Burger,C10659,3,2251,160,69,1847,313,Cash,Delivered
ZM109660,2021-04-09,2021,April,Chennai,South Spice,Chinese,C10660,1,366,79,52,294,45,Cash,Cancelled
ZM109661,2020-06-08,2020,June,Bangalore,Chinese Wok,Burger,C10661,2,1645,132,65,1178,400,Cash,Delivered
ZM109662,2021-01-31,2021,January,Kolkata,Biryani House,Burger,C10662,3,864,111,31,693,91,Cash,Cancelled
ZM109663,2022-09-02,2022,September,Mumbai,Biryani House,South Indian,C10663,1,1275,168,31,802,336,UPI,Delivered
ZM109664,2020-01-09,2020,January,Delhi,Roll Factory,Burger,C10664,1,1293,113,32,913,299,UPI,Delivered
ZM109665,2020-05-18,2020,May,Mumbai,BBQ Nation,Burger,C10665,3,2278,111,20,1654,533,UPI,Delivered
ZM109666,2026-02-27,2026,February,Kolkata,BBQ Nation,Burger,C10666,1,468,79,95,369,115,UPI,Delivered
ZM109667,2023-01-24,2023,January,Kolkata,Burger Point,Chinese,C10667,5,1792,46,98,1162,682,Cash,Cancelled
ZM109668,2025-09-02,2025,September,Mumbai,Pizza Hub,South Indian,C10668,4,529,77,83,408,127,UPI,Delivered
ZM109669,2022-04-29,2022,April,Mumbai,Biryani House,Biryani,C10669,1,1153,138,55,719,351,Cash,Delivered
ZM109670,2024-05-17,2024,May,Chennai,Roll Factory,Burger,C10670,1,886,18,53,738,183,UPI,Delivered
ZM109671,2025-11-13,2025,November,Bangalore,Biryani House,Rolls,C10671,5,1335,142,36,1015,214,Card,Delivered
ZM109672,2022-11-19,2022,November,Kolkata,Pizza Hub,Pizza,C10672,3,1995,71,64,1554,434,Card,Delivered
ZM109673,2022-05-02,2022,May,Kolkata,Roll Factory,Chinese,C10673,1,962,164,73,587,284,UPI,Delivered
ZM109674,2020-06-20,2020,June,Pune,Burger Point,South Indian,C10674,3,440,154,99,335,50,Cash,Delivered
ZM109675,2025-03-07,2025,March,Kolkata,BBQ Nation,South Indian,C10675,4,799,94,70,506,269,Cash,Delivered
ZM109676,2021-02-16,2021,February,Mumbai,Biryani House,Biryani,C10676,2,1146,78,35,762,341,UPI,Delivered
ZM109677,2023-12-28,2023,December,Mumbai,South Spice,BBQ,C10677,3,1895,155,48,1320,468,UPI,Cancelled
ZM109678,2022-06-22,2022,June,Pune,Roll Factory,Biryani,C10678,4,1690,146,57,1422,179,Card,Cancelled
ZM109679,2021-02-21,2021,February,Bangalore,Chinese Wok,Chinese,C10679,5,492,88,25,347,82,UPI,Delivered
ZM109680,2021-08-01,2021,August,Bangalore,Pizza Hub,Pizza,C10680,2,2284,76,48,1834,422,Cash,Delivered
ZM109681,2026-03-02,2026,March,Chennai,Pizza Hub,BBQ,C10681,5,2434,54,74,1571,883,Card,Delivered
ZM109682,2025-07-27,2025,July,Chennai,South Spice,BBQ,C10682,5,2037,96,42,1442,541,Cash,Cancelled
ZM109683,2026-03-24,2026,March,Pune,Roll Factory,Pizza,C10683,2,582,74,87,418,177,UPI,Delivered
ZM109684,2025-02-02,2025,February,Hyderabad,Roll Factory,Chinese,C10684,1,242,132,51,148,13,Cash,Delivered
ZM109685,2025-04-25,2025,April,Mumbai,Burger Point,Rolls,C10685,1,1410,27,74,1056,401,Cash,Delivered
ZM109686,2025-03-28,2025,March,Hyderabad,Burger Point,BBQ,C10686,5,2136,45,65,1417,739,Cash,Delivered
ZM109687,2023-08-22,2023,August,Pune,Pizza Hub,Biryani,C10687,2,993,39,37,739,252,UPI,Delivered
ZM109688,2021-05-14,2021,May,Chennai,South Spice,Pizza,C10688,2,1475,98,37,1052,362,Card,Delivered
ZM109689,2020-09-16,2020,September,Hyderabad,Burger Point,Biryani,C10689,2,1836,11,93,1107,811,UPI,Delivered
ZM109690,2023-11-06,2023,November,Kolkata,Burger Point,Chinese,C10690,2,200,140,79,137,2,Card,Cancelled
ZM109691,2023-08-20,2023,August,Delhi,Biryani House,BBQ,C10691,5,1917,80,92,1492,437,Card,Delivered
ZM109692,2025-01-19,2025,January,Mumbai,Roll Factory,Burger,C10692,4,2046,192,95,1472,477,Card,Delivered
ZM109693,2025-11-05,2025,November,Mumbai,South Spice,BBQ,C10693,1,1571,139,92,1061,463,UPI,Delivered
ZM109694,2023-02-17,2023,February,Chennai,Pizza Hub,BBQ,C10694,5,1617,105,23,1284,251,Cash,Delivered
ZM109695,2026-03-25,2026,March,Pune,Pizza Hub,South Indian,C10695,1,898,186,81,661,132,Cash,Cancelled
ZM109696,2021-09-18,2021,September,Kolkata,Roll Factory,Rolls,C10696,2,2294,73,34,1507,748,Card,Delivered
ZM109697,2023-09-23,2023,September,Delhi,Roll Factory,Burger,C10697,5,1184,184,60,834,226,UPI,Delivered
ZM109698,2021-08-14,2021,August,Delhi,Roll Factory,Pizza,C10698,3,1761,168,31,1464,160,Card,Delivered
ZM109699,2021-08-09,2021,August,Bangalore,Burger Point,South Indian,C10699,2,1646,48,56,1172,482,Card,Delivered
ZM109700,2024-03-14,2024,March,Bangalore,Chinese Wok,Pizza,C10700,5,825,55,86,638,218,Card,Delivered
ZM109701,2025-06-27,2025,June,Mumbai,Biryani House,Pizza,C10701,5,1409,158,36,1023,264,Cash,Cancelled
ZM109702,2023-02-27,2023,February,Delhi,Pizza Hub,Chinese,C10702,2,2217,121,31,1441,686,Card,Delivered
ZM109703,2025-01-01,2025,January,Kolkata,South Spice,Rolls,C10703,3,1731,104,21,1046,602,UPI,Delivered
ZM109704,2020-08-24,2020,August,Bangalore,South Spice,Chinese,C10704,3,1718,141,96,1050,623,Cash,Delivered
ZM109705,2021-07-12,2021,July,Pune,South Spice,Burger,C10705,3,1514,120,92,1068,418,UPI,Delivered
ZM109706,2021-04-14,2021,April,Hyderabad,Pizza Hub,Pizza,C10706,3,911,116,85,774,106,Card,Cancelled
ZM109707,2024-12-21,2024,December,Chennai,South Spice,Biryani,C10707,3,1745,163,58,1206,434,Cash,Delivered
ZM109708,2025-11-21,2025,November,Mumbai,Pizza Hub,Rolls,C10708,3,1173,150,63,870,216,UPI,Delivered
ZM109709,2026-04-07,2026,April,Pune,BBQ Nation,Pizza,C10709,2,1352,175,33,929,281,Cash,Delivered
ZM109710,2025-11-01,2025,November,Kolkata,South Spice,Biryani,C10710,1,1229,170,78,765,372,Card,Cancelled
ZM109711,2023-03-30,2023,March,Kolkata,Burger Point,Pizza,C10711,3,237,100,60,145,52,UPI,Cancelled
ZM109712,2022-09-05,2022,September,Bangalore,Chinese Wok,South Indian,C10712,1,610,158,34,457,29,UPI,Delivered
ZM109713,2023-09-19,2023,September,Pune,Burger Point,Rolls,C10713,3,957,62,25,680,240,Cash,Delivered
ZM109714,2022-01-05,2022,January,Mumbai,Pizza Hub,South Indian,C10714,1,1385,75,28,1098,240,Card,Delivered
ZM109715,2021-11-20,2021,November,Hyderabad,BBQ Nation,Pizza,C10715,3,1793,47,36,1453,329,Cash,Delivered
ZM109716,2021-09-15,2021,September,Mumbai,South Spice,South Indian,C10716,5,1903,130,98,1264,607,Cash,Delivered
ZM109717,2023-01-01,2023,January,Hyderabad,Chinese Wok,BBQ,C10717,4,1123,70,79,825,307,Card,Delivered
ZM109718,2021-10-23,2021,October,Chennai,Pizza Hub,Rolls,C10718,1,2203,178,91,1697,419,Card,Delivered
ZM109719,2023-01-26,2023,January,Chennai,Roll Factory,Biryani,C10719,3,2162,31,42,1637,536,UPI,Delivered
ZM109720,2021-07-13,2021,July,Kolkata,Chinese Wok,Chinese,C10720,3,820,45,92,621,246,Card,Delivered
ZM109721,2020-05-29,2020,May,Kolkata,Chinese Wok,Pizza,C10721,4,523,103,23,413,30,Card,Delivered
ZM109722,2020-10-15,2020,October,Bangalore,BBQ Nation,Chinese,C10722,4,455,192,44,377,-70,Cash,Cancelled
ZM109723,2023-02-22,2023,February,Bangalore,BBQ Nation,Chinese,C10723,4,2096,149,55,1703,299,Cash,Cancelled
ZM109724,2021-03-09,2021,March,Mumbai,South Spice,Rolls,C10724,5,2408,134,38,1618,694,Cash,Delivered
ZM109725,2021-12-21,2021,December,Mumbai,Pizza Hub,BBQ,C10725,5,1321,134,94,1008,273,Cash,Delivered
ZM109726,2020-12-04,2020,December,Pune,Pizza Hub,Biryani,C10726,2,1929,10,89,1490,518,Cash,Delivered
ZM109727,2024-06-15,2024,June,Mumbai,South Spice,Chinese,C10727,5,211,120,24,176,-61,Cash,Delivered
ZM109728,2024-10-17,2024,October,Mumbai,South Spice,BBQ,C10728,4,333,68,93,252,106,Cash,Delivered
ZM109729,2022-06-03,2022,June,Pune,Chinese Wok,BBQ,C10729,4,1230,0,91,930,391,Cash,Delivered
ZM109730,2020-06-19,2020,June,Delhi,Chinese Wok,Burger,C10730,5,2083,165,42,1524,436,Cash,Delivered
ZM109731,2023-10-25,2023,October,Mumbai,Biryani House,Chinese,C10731,1,949,93,80,690,246,UPI,Delivered
ZM109732,2021-06-02,2021,June,Mumbai,Burger Point,Rolls,C10732,3,946,69,39,721,195,Card,Delivered
ZM109733,2020-08-31,2020,August,Mumbai,Roll Factory,Chinese,C10733,4,1816,39,21,1283,515,UPI,Delivered
ZM109734,2024-01-29,2024,January,Pune,South Spice,Chinese,C10734,4,1952,13,37,1273,703,UPI,Delivered
ZM109735,2021-12-08,2021,December,Pune,Pizza Hub,Burger,C10735,3,834,96,75,560,253,Card,Delivered
ZM109736,2023-12-04,2023,December,Kolkata,South Spice,Burger,C10736,1,913,6,66,708,265,Card,Delivered
ZM109737,2022-08-13,2022,August,Bangalore,Chinese Wok,Burger,C10737,4,2362,193,39,1952,256,Cash,Cancelled
ZM109738,2021-11-30,2021,November,Bangalore,South Spice,BBQ,C10738,1,995,74,33,836,118,Card,Cancelled
ZM109739,2025-03-09,2025,March,Mumbai,BBQ Nation,Pizza,C10739,5,1755,10,97,1488,354,Cash,Delivered
ZM109740,2022-06-02,2022,June,Kolkata,Pizza Hub,Burger,C10740,2,606,189,72,379,110,UPI,Delivered
ZM109741,2020-09-09,2020,September,Chennai,South Spice,Biryani,C10741,3,1118,94,79,694,409,Card,Delivered
ZM109742,2024-12-05,2024,December,Pune,Biryani House,Rolls,C10742,5,1471,51,97,908,609,UPI,Delivered
ZM109743,2022-03-23,2022,March,Kolkata,Roll Factory,Rolls,C10743,4,266,85,57,196,42,Card,Cancelled
ZM109744,2024-01-31,2024,January,Hyderabad,Biryani House,Biryani,C10744,3,1054,76,63,865,176,Card,Delivered
ZM109745,2020-12-13,2020,December,Delhi,South Spice,South Indian,C10745,3,1270,160,41,930,221,UPI,Cancelled
ZM109746,2025-08-14,2025,August,Bangalore,Pizza Hub,BBQ,C10746,5,2067,73,34,1541,487,UPI,Delivered
ZM109747,2023-08-19,2023,August,Kolkata,Burger Point,Rolls,C10747,2,951,103,33,702,179,Cash,Delivered
ZM109748,2024-10-02,2024,October,Bangalore,South Spice,Biryani,C10748,3,2029,126,20,1511,412,Card,Delivered
ZM109749,2020-03-21,2020,March,Chennai,South Spice,BBQ,C10749,3,333,166,29,203,-7,Cash,Delivered
ZM109750,2025-07-04,2025,July,Chennai,BBQ Nation,BBQ,C10750,5,2364,10,32,1943,443,UPI,Delivered
ZM109751,2022-11-11,2022,November,Bangalore,Pizza Hub,Pizza,C10751,5,1274,130,36,767,413,Card,Delivered
ZM109752,2021-10-28,2021,October,Chennai,Chinese Wok,Burger,C10752,5,716,64,36,593,95,Card,Delivered
ZM109753,2022-10-19,2022,October,Kolkata,Chinese Wok,South Indian,C10753,5,2469,77,36,2043,385,Cash,Delivered
ZM109754,2025-01-21,2025,January,Pune,BBQ Nation,Burger,C10754,2,704,126,94,584,88,Cash,Delivered
ZM109755,2023-07-20,2023,July,Pune,Biryani House,Pizza,C10755,2,324,22,52,239,115,Cash,Delivered
ZM109756,2024-07-29,2024,July,Pune,Chinese Wok,South Indian,C10756,1,364,48,87,291,112,Cash,Delivered
ZM109757,2024-08-17,2024,August,Chennai,Pizza Hub,Burger,C10757,3,727,70,94,574,177,Card,Cancelled
ZM109758,2023-08-05,2023,August,Pune,Burger Point,Biryani,C10758,5,1062,90,81,761,292,Cash,Cancelled
ZM109759,2020-12-05,2020,December,Bangalore,BBQ Nation,Biryani,C10759,5,1172,109,20,974,109,Card,Cancelled
ZM109760,2024-12-29,2024,December,Bangalore,Burger Point,Burger,C10760,4,1454,148,87,979,414,Card,Delivered
ZM109761,2024-05-14,2024,May,Chennai,Chinese Wok,Pizza,C10761,2,1695,104,35,1340,286,Cash,Delivered
ZM109762,2023-01-13,2023,January,Pune,Roll Factory,South Indian,C10762,5,2217,44,94,1572,695,UPI,Delivered
ZM109763,2024-04-01,2024,April,Mumbai,Biryani House,Chinese,C10763,2,2176,10,85,1454,797,UPI,Delivered
ZM109764,2021-06-30,2021,June,Bangalore,Pizza Hub,Pizza,C10764,2,1750,131,32,1239,412,UPI,Delivered
ZM109765,2022-09-03,2022,September,Mumbai,Pizza Hub,South Indian,C10765,2,536,34,72,331,243,UPI,Delivered
ZM109766,2022-11-28,2022,November,Delhi,Chinese Wok,South Indian,C10766,1,760,76,62,631,115,Cash,Delivered
ZM109767,2020-12-30,2020,December,Delhi,Biryani House,Burger,C10767,2,1035,62,99,703,369,Card,Delivered
ZM109768,2023-01-26,2023,January,Kolkata,Roll Factory,Pizza,C10768,3,2205,2,58,1648,613,Cash,Cancelled
ZM109769,2024-10-29,2024,October,Kolkata,Pizza Hub,Burger,C10769,4,2477,101,95,1504,967,UPI,Delivered
ZM109770,2022-06-20,2022,June,Hyderabad,Chinese Wok,Chinese,C10770,1,2138,152,24,1578,432,Card,Delivered
ZM109771,2020-07-20,2020,July,Mumbai,Pizza Hub,Biryani,C10771,3,559,86,57,402,128,Card,Delivered
ZM109772,2021-09-19,2021,September,Pune,Burger Point,BBQ,C10772,4,875,24,27,558,320,UPI,Delivered
ZM109773,2021-07-12,2021,July,Mumbai,Roll Factory,Biryani,C10773,2,1049,41,69,785,292,UPI,Delivered
ZM109774,2023-01-08,2023,January,Delhi,Burger Point,Chinese,C10774,5,1610,174,68,1000,504,Cash,Delivered
ZM109775,2020-11-04,2020,November,Hyderabad,South Spice,Biryani,C10775,3,2401,165,87,1946,377,Cash,Delivered
ZM109776,2023-07-06,2023,July,Delhi,Roll Factory,Chinese,C10776,5,389,145,34,273,5,Cash,Cancelled
ZM109777,2023-06-23,2023,June,Mumbai,Roll Factory,Pizza,C10777,1,2254,85,91,1832,428,Card,Cancelled
ZM109778,2026-04-27,2026,April,Mumbai,South Spice,Biryani,C10778,4,255,120,44,160,19,Cash,Delivered
ZM109779,2026-04-29,2026,April,Mumbai,Burger Point,Burger,C10779,4,1591,42,49,1193,405,UPI,Delivered
ZM109780,2020-12-20,2020,December,Bangalore,Pizza Hub,Biryani,C10780,3,2011,190,92,1425,488,Cash,Delivered
ZM109781,2023-08-15,2023,August,Hyderabad,BBQ Nation,BBQ,C10781,1,2034,102,20,1685,267,Card,Delivered
ZM109782,2024-12-14,2024,December,Hyderabad,Biryani House,South Indian,C10782,3,2224,43,65,1794,452,Cash,Cancelled
ZM109783,2023-02-14,2023,February,Kolkata,South Spice,Pizza,C10783,3,468,177,27,294,24,Card,Delivered
ZM109784,2021-10-14,2021,October,Chennai,Biryani House,Biryani,C10784,2,634,3,79,447,263,UPI,Delivered
ZM109785,2020-05-11,2020,May,Delhi,Pizza Hub,Rolls,C10785,1,718,125,64,546,111,Cash,Delivered
ZM109786,2025-10-09,2025,October,Chennai,Biryani House,BBQ,C10786,2,534,118,22,327,111,UPI,Delivered
ZM109787,2022-11-15,2022,November,Mumbai,South Spice,Rolls,C10787,2,2262,45,41,1870,388,UPI,Delivered
ZM109788,2021-05-22,2021,May,Delhi,Pizza Hub,Biryani,C10788,1,1319,65,20,893,381,Cash,Cancelled
ZM109789,2021-08-18,2021,August,Mumbai,BBQ Nation,Pizza,C10789,1,2480,161,93,1632,780,UPI,Delivered
ZM109790,2025-07-18,2025,July,Bangalore,Pizza Hub,Rolls,C10790,1,480,39,86,340,187,Cash,Delivered
ZM109791,2020-11-04,2020,November,Mumbai,BBQ Nation,Biryani,C10791,2,1631,60,76,1245,402,Cash,Delivered
ZM109792,2020-02-23,2020,February,Bangalore,Biryani House,Biryani,C10792,1,1468,199,70,1051,288,UPI,Cancelled
ZM109793,2022-12-30,2022,December,Delhi,Biryani House,BBQ,C10793,3,855,20,21,622,234,UPI,Delivered
ZM109794,2023-06-17,2023,June,Bangalore,Roll Factory,BBQ,C10794,2,2010,190,25,1488,357,UPI,Delivered
ZM109795,2023-05-16,2023,May,Chennai,Burger Point,Biryani,C10795,2,601,17,54,503,135,Cash,Delivered
ZM109796,2022-06-17,2022,June,Delhi,BBQ Nation,Burger,C10796,1,1683,53,35,1100,565,Cash,Delivered
ZM109797,2021-03-03,2021,March,Bangalore,Biryani House,Chinese,C10797,5,995,123,24,731,165,Card,Delivered
ZM109798,2023-11-18,2023,November,Hyderabad,South Spice,South Indian,C10798,5,931,43,96,677,307,UPI,Cancelled
ZM109799,2024-03-19,2024,March,Bangalore,Pizza Hub,South Indian,C10799,1,1347,76,40,946,365,Cash,Cancelled
ZM109800,2026-02-22,2026,February,Hyderabad,Chinese Wok,Chinese,C10800,4,2434,165,43,2014,298,Cash,Delivered
ZM109801,2025-03-29,2025,March,Hyderabad,Roll Factory,South Indian,C10801,5,1323,126,32,984,245,Cash,Cancelled
ZM109802,2026-05-31,2026,May,Mumbai,Pizza Hub,Burger,C10802,3,1879,38,79,1345,575,Card,Delivered
ZM109803,2026-03-02,2026,March,Pune,Biryani House,Pizza,C10803,3,394,49,35,333,47,UPI,Delivered
ZM109804,2023-02-12,2023,February,Pune,Chinese Wok,Pizza,C10804,2,770,40,96,615,211,Cash,Delivered
ZM109805,2021-01-08,2021,January,Bangalore,Burger Point,Burger,C10805,5,847,2,33,509,369,UPI,Delivered
